10151   7   1   5   6   8   1   +   8
10152   6   7   0   6   4   5   +   4
10153   3   0   9   2   6   8   +   0
10154   6   2   7   2   1   2   +   1
11001   2   5   4   9   7   9   +   4
11002   7   5   0   7   2   3   +   5
11003   5   2   9   7   0   2   +   1
11004   7   1   3   7   2   8   +   4
11005   7   2   8   7   3   7   +   8
11006   7   6   9   7   1   3   +   9
11007   4   4   9   9   9   4   +   2
11008   0   3   8   1   7   1   +   6
11009   9   3   0   2   6   4   +   3
11010   8   0   9   2   3   0   +   8
11011   3   1   3   7   8   9   +   7
11012   8   1   7   9   9   4   +   9
11013   8   4   3   6   2   2   +   9
11014   4   8   5   6   5   9   +   0
11015   5   1   0   1   6   1   +   2
11016   1   2   2   9   2   9   +   2
11017   6   0   6   1   5   1   +   3
11018   1   7   6   5   0   5   +   1
11019   0   4   0   0   1   4   +   3
11020   5   8   9   8   5   5   +   8
11021   6   9   3   5   3   2   +   5
11022   0   7   2   1   1   2   +   7
11023   6   5   3   2   8   0   +   0
11024   2   2   1   3   4   6   +   8
11025   5   0   1   2   9   7   +   5
11026   4   2   7   5   5   1   +   6
11027   9   0   5   3   7   7   +   5
11028   8   4   2   2   5   7   +   4
11029   5   1   7   9   9   6   +   1
11030   6   4   5   2   2   0   +   0
11031   3   1   3   9   7   2   +   4
11032   1   0   7   9   1   3   +   0
11033   8   6   7   3   9   8   +   9
11034   6   0   2   8   7   8   +   8
11035   6   4   1   5   3   8   +   7
11036   6   8   3   3   4   9   +   5
11037   1   3   5   5   0   8   +   9
11038   3   6   3   7   3   1   +   0
11039   0   6   4   6   3   6   +   4
11040   0   0   7   2   7   9   +   1
11041   8   2   3   5   9   6   +   4
11042   8   9   7   9   2   1   +   4
11043   9   2   0   4   7   4   +   9
11044   3   7   8   7   8   8   +   2
11045   5   7   5   4   2   0   +   1
11046   8   6   8   3   3   9   +   2
11047   6   8   3   2   3   4   +   8
11048   3   8   4   7   6   4   +   8
11049   9   5   4   4   7   6   +   8
11050   4   6   1   0   6   9   +   0
11051   5   2   0   9   1   1   +   6
11052   2   4   1   0   6   0   +   8
11053   8   3   6   7   8   7   +   8
11054   2   4   3   1   6   4   +   1
11055   9   1   3   8   9   4   +   6
11056   2   6   1   7   6   7   +   0
11057   3   3   0   6   3   5   +   4
11058   9   2   3   4   7   4   +   4
11059   5   5   4   0   4   7   +   7
11060   5   5   1   8   0   8   +   9
11061   9   4   9   7   1   5   +   5
11062   6   5   2   5   4   3   +   6
11063   1   8   4   5   1   1   +   9
11064   2   1   9   9   7   8   +   1
11065   2   1   1   5   5   0   +   0
11066   9   8   5   8   2   7   +   2
11067   2   4   0   0   8   4   +   1
11068   3   0   9   5   2   2   +   5
11069   3   1   9   4   9   3   +   6
11070   6   7   4   0   5   0   +   6
11071   3   7   7   1   6   5   +   6
11072   8   0   6   2   5   5   +   7
11073   2   5   9   0   7   7   +   6
11074   3   7   9   7   9   4   +   3
11075   5   4   8   0   1   7   +   2
11076   7   3   7   1   1   8   +   6
11077   2   0   5   3   2   9   +   4
11078   1   0   3   8   1   4   +   8
11079   0   9   8   2   2   2   +   2
11080   7   8   1   4   9   4   +   4
11081   6   9   3   1   6   6   +   3
11082   4   7   1   3   6   9   +   0
11083   1   1   9   4   8   8   +   3
11084   0   5   1   0   1   2   +   2
11085   5   5   6   0   9   8   +   0
11086   1   4   8   8   8   7   +   9
11087   9   0   0   8   6   6   +   0
11088   7   4   3   6   0   8   +   8
11089   0   1   8   2   8   8   +   5
11090   2   2   8   3   4   5   +   7
11091   4   9   9   5   6   4   +   0
11092   5   3   0   8   6   5   +   3
11093   6   5   0   2   0   4   +   0
11094   4   9   5   5   6   4   +   5
11095   5   8   1   9   3   0   +   5
11096   4   6   9   5   1   7   +   6
11097   6   7   3   6   0   4   +   3
11098   8   1   4   2   8   8   +   6
11099   9   8   7   4   4   6   +   2
11100   9   3   8   6   4   3   +   2
11101   0   0   6   2   0   1   +   7
11102   0   5   2   9   9   8   +   4
11103   7   3   0   2   4   8   +   7
11104   3   5   1   2   8   0   +   8
11105   7   3   1   4   3   9   +   0
11106   6   8   6   4   2   4   +   7
11107   5   3   3   9   4   4   +   9
11108   9   7   1   6   1   8   +   7
11109   4   6   2   7   4   8   +   2
11110   5   7   4   7   2   9   +   8
11111   7   6   0   2   2   3   +   5
11112   8   1   2   5   7   1   +   6
11113   1   9   5   6   3   1   +   2
11114   8   4   4   3   9   7   +   4
11115   9   1   8   5   3   5   +   9
11116   5   3   2   0   8   4   +   9
11117   6   0   3   1   0   8   +   6
11118   7   9   0   4   0   1   +   8
11119   0   4   3   3   7   9   +   3
11120   3   2   9   1   9   2   +   9
11121   6   8   6   6   2   0   +   6
11122   2   9   3   1   5   1   +   8
11123   6   1   6   1   5   3   +   5
11124   3   5   1   4   7   8   +   3
11125   2   7   5   2   1   3   +   8
11126   4   4   8   9   3   0   +   2
11127   4   7   8   9   8   8   +   0
11128   5   3   3   9   7   1   +   7
11129   5   1   4   0   8   0   +   0
11130   1   7   6   2   0   8   +   9
11131   2   4   2   6   1   5   +   1
11132   8   1   8   9   9   3   +   8
11133   9   4   7   8   5   5   +   5
11134   5   2   0   7   1   2   +   0
11135   5   1   1   4   6   2   +   4
11136   4   8   2   4   8   8   +   7
11137   8   7   4   1   6   5   +   1
11138   7   5   7   0   0   9   +   5
11139   9   6   4   7   0   7   +   8
11140   0   7   2   7   6   1   +   7
11141   1   4   3   9   6   1   +   0
11142   5   2   8   6   4   6   +   3
11143   5   7   8   5   3   2   +   2
11144   3   8   9   5   2   3   +   8
11145   0   4   2   8   3   2   +   1
11146   9   6   6   0   0   9   +   1
11147   4   0   1   9   7   9   +   0
11148   8   9   7   2   9   1   +   7
11149   9   9   5   7   5   4   +   7
11150   7   9   3   7   6   5   +   7
11151   6   9   7   6   4   8   +   8
11152   9   6   7   1   3   1   +   4
11153   4   0   8   6   4   9   +   2
12001   9   5   9   2   9   9   +   9
12002   2   5   9   4   8   4   +   4
12003   8   1   0   4   8   1   +   9
12004   6   5   8   4   9   5   +   8
12005   8   2   4   4   0   8   +   7
12006   2   5   3   9   4   0   +   3
12007   2   5   4   9   8   3   +   1
12008   2   9   3   8   3   0   +   1
12009   9   3   9   2   8   5   +   3
12010   9   7   2   5   7   4   +   5
12011   9   5   4   4   9   7   +   9
12012   8   1   7   4   3   7   +   9
12013   8   4   8   6   7   1   +   9
12014   8   2   1   6   5   1   +   6
12015   2   1   2   0   5   7   +   4
12016   0   5   2   4   8   0   +   9
12017   6   2   8   8   8   0   +   8
12018   2   6   0   5   5   5   +   9
12019   6   7   5   5   6   4   +   2
12020   8   1   4   8   6   8   +   1
12021   6   7   7   8   7   7   +   0
12022   7   4   2   8   4   0   +   5
12023   1   5   4   0   1   5   +   5
12024   8   0   9   7   5   8   +   3
12025   5   5   9   4   5   6   +   8
12026   1   2   2   3   0   9   +   8
12027   0   8   5   8   8   1   +   2
12028   2   8   6   4   5   2   +   7
12029   2   8   5   0   0   2   +   5
12030   4   7   9   4   1   8   +   3
12031   8   1   0   0   4   9   +   8
12032   3   1   2   2   2   4   +   7
12033   9   7   9   5   5   4   +   6
12034   8   8   3   9   9   3   +   7
12035   8   3   6   1   8   3   +   0
12036   0   1   4   0   4   6   +   4
12037   1   7   2   4   6   3   +   1
12038   4   8   9   4   8   9   +   6
12039   9   5   3   3   6   2   +   0
12040   4   1   1   4   9   0   +   7
12041   1   6   3   2   8   7   +   7
12042   0   0   2   1   7   1   +   9
12043   7   1   4   3   5   1   +   2
12044   7   0   1   4   6   6   +   3
12045   1   0   5   8   9   2   +   7
12046   8   5   0   6   8   1   +   5
12047   4   2   9   6   5   7   +   2
12048   8   0   7   1   3   8   +   7
12049   7   0   3   4   3   0   +   3
12050   3   2   4   3   2   3   +   8
12051   6   5   7   4   6   4   +   6
12052   1   0   2   7   2   4   +   8
12053   3   9   6   5   0   6   +   4
12054   9   0   7   2   6   4   +   9
12055   5   7   4   8   2   7   +   4
12056   0   0   9   8   2   1   +   9
12057   6   1   8   0   3   5   +   7
12058   7   4   2   8   8   3   +   0
12059   2   9   9   8   4   6   +   6
12060   8   4   9   6   7   4   +   3
12061   7   1   3   6   3   0   +   1
12062   1   0   8   1   4   0   +   8
12063   2   7   7   2   3   2   +   5
12064   4   0   2   7   3   3   +   2
12065   5   4   3   9   9   1   +   0
12066   8   6   0   0   7   7   +   3
12067   3   7   8   5   2   0   +   2
12068   9   9   9   0   1   6   +   8
12069   2   4   7   9   9   0   +   2
12070   8   1   2   3   3   2   +   7
12071   3   5   8   0   1   4   +   3
12072   1   1   1   2   4   6   +   8
12073   3   5   1   3   5   6   +   8
12074   0   7   5   6   2   3   +   9
12075   6   2   7   9   4   7   +   8
12076   3   9   2   9   6   9   +   5
12077   2   1   6   2   8   4   +   1
12078   6   6   0   1   2   7   +   0
12079   7   2   3   4   0   5   +   9
12080   7   5   6   7   8   2   +   9
12081   0   1   3   9   8   7   +   5
12082   1   5   1   9   0   2   +   6
12083   1   2   8   3   9   3   +   8
12084   1   0   9   8   9   4   +   2
12085   2   9   7   3   6   3   +   8
12086   1   6   3   4   0   5   +   3
12087   6   5   8   7   6   6   +   4
12088   8   7   0   4   5   5   +   7
12089   8   8   6   2   5   5   +   5
12090   8   3   7   2   1   3   +   4
12091   7   8   8   2   6   4   +   0
12092   3   2   3   1   2   7   +   6
12093   1   3   0   0   3   4   +   4
12094   4   2   0   8   2   6   +   8
12095   7   0   5   3   2   7   +   4
12096   8   9   1   3   6   5   +   9
12097   8   5   9   1   4   2   +   6
12098   8   0   6   5   5   3   +   3
12099   8   0   4   9   2   6   +   6
12100   2   0   0   4   9   2   +   2
12101   5   6   9   0   9   6   +   6
12102   8   1   3   4   1   3   +   0
12103   2   8   7   3   3   7   +   6
12104   7   9   2   2   0   1   +   9
12105   5   6   9   8   9   1   +   3
12106   6   6   1   9   9   6   +   0
12107   7   7   6   8   2   7   +   5
12108   6   5   7   2   6   0   +   3
12109   3   3   0   4   5   7   +   6
12110   4   4   0   3   6   0   +   1
12111   6   1   2   7   3   0   +   0
12112   2   6   2   3   9   8   +   3
12113   0   5   0   1   7   8   +   1
12114   9   2   9   2   4   1   +   9
12115   7   9   6   6   2   9   +   1
12116   8   2   2   1   9   1   +   9
12117   2   4   9   4   8   0   +   5
12118   8   6   7   3   9   3   +   3
12119   1   1   9   0   5   4   +   7
12120   4   3   7   1   9   9   +   5
12121   1   1   1   8   9   4   +   4
12122   4   3   8   1   0   6   +   4
12123   0   5   4   4   1   4   +   2
12124   4   2   2   8   2   6   +   2
12125   6   8   6   6   6   6   +   5
12127   4   7   5   6   1   3   +   3
12128   6   2   7   5   8   0   +   1
12129   6   4   0   3   8   8   +   7
12130   4   4   1   6   6   7   +   4
12131   2   6   6   2   6   1   +   8
12132   0   7   0   0   6   4   +   1
12133   4   4   4   3   1   7   +   6
12134   7   9   6   6   4   8   +   5
12135   9   1   5   3   5   3   +   7
12136   3   7   9   2   5   0   +   6
12137   1   7   9   1   9   8   +   3
12138   3   8   0   6   7   3   +   0
12139   2   4   7   6   8   5   +   0
12140   2   9   6   5   6   4   +   6
12141   2   3   5   5   0   7   +   5
12142   0   0   8   0   6   4   +   1
12143   7   0   5   8   6   5   +   5
12144   3   5   8   2   1   8   +   4
12145   3   9   9   6   9   6   +   6
12146   9   6   4   9   6   4   +   7
12147   8   1   8   7   6   3   +   8
12148   8   7   3   4   9   7   +   5
12149   7   4   3   5   2   5   +   5
12150   1   8   6   8   8   9   +   7
12151   0   9   2   5   5   1   +   1
12152   0   9   1   6   6   4   +   1
12153   2   5   4   0   9   5   +   0
12154   5   2   2   0   3   6   +   6
13001   8   8   1   3   9   4   +   5
13002   6   9   5   9   7   1   +   4
13003   1   8   6   0   3   5   +   4
13004   6   0   7   4   4   8   +   6
13005   5   9   2   6   5   0   +   3
13006   1   4   3   2   8   7   +   6
13007   6   0   2   7   7   1   +   9
13008   5   9   6   4   1   4   +   6
13009   4   3   7   8   4   3   +   9
13010   4   4   5   6   8   5   +   5
13011   0   5   1   6   6   0   +   0
13012   1   8   9   4   6   7   +   2
13013   5   7   2   7   4   2   +   4
13014   0   1   4   1   1   9   +   7
13015   5   9   1   8   0   1   +   0
13016   2   4   0   1   7   6   +   3
13017   7   4   7   1   4   0   +   8
13018   5   2   5   5   1   4   +   2
13019   0   3   6   3   7   6   +   0
13020   0   3   7   2   3   0   +   5
13021   0   9   0   8   0   1   +   2
13022   0   2   2   3   3   9   +   7
13023   1   7   8   4   8   3   +   1
13024   9   2   8   1   8   3   +   2
13025   2   6   7   9   9   9   +   4
13026   5   6   7   2   5   4   +   2
13027   4   4   5   1   1   0   +   0
13028   3   8   1   4   0   0   +   4
13029   7   6   8   4   7   7   +   2
13030   6   3   5   4   4   9   +   2
13031   0   4   9   6   1   6   +   4
13032   2   4   9   5   3   0   +   8
13033   7   6   3   2   7   0   +   7
13034   3   3   0   8   0   8   +   5
13035   6   7   3   2   9   4   +   4
13036   2   9   7   7   7   8   +   7
13037   1   8   3   5   2   5   +   7
13038   5   2   9   6   7   4   +   5
13039   5   5   5   1   0   9   +   0
13040   4   3   3   2   9   5   +   0
13041   7   5   0   1   8   1   +   6
13042   5   4   7   0   5   7   +   6
13043   6   7   4   1   8   2   +   9
13044   3   9   7   2   1   3   +   2
13045   9   1   1   6   8   8   +   9
13046   9   9   0   3   0   6   +   4
13047   4   5   9   6   5   2   +   1
13048   2   6   1   8   0   2   +   7
13049   4   1   6   2   2   2   +   9
13050   0   0   0   8   6   5   +   4
13051   5   8   8   3   3   8   +   1
13052   2   2   7   2   3   7   +   2
13053   9   1   7   0   1   2   +   9
13054   3   9   3   8   7   7   +   2
13055   8   0   0   5   4   8   +   9
13056   8   8   2   4   5   2   +   3
13057   8   8   0   4   7   9   +   1
13058   1   2   8   9   8   5   +   6
13059   0   8   9   0   7   2   +   0
13060   6   9   5   8   5   1   +   5
13061   7   9   9   9   5   1   +   4
13062   6   0   3   3   6   6   +   0
13063   4   5   7   3   8   1   +   9
13064   8   3   2   0   0   6   +   7
13065   0   9   9   3   7   6   +   5
13066   0   4   3   4   8   1   +   4
13067   9   5   0   0   8   2   +   5
13068   9   5   5   5   7   7   +   2
13069   8   5   3   9   9   3   +   5
13070   8   9   5   9   6   0   +   3
13071   7   4   1   3   2   6   +   3
13072   6   4   5   7   7   1   +   6
13073   3   2   8   8   2   6   +   4
13074   3   9   2   1   0   7   +   7
13075   4   5   2   9   0   3   +   6
13076   9   7   1   5   7   8   +   3
13077   8   0   5   7   5   2   +   1
13078   0   9   5   1   9   4   +   3
13079   1   3   3   9   4   7   +   3
13080   2   0   7   5   5   6   +   3
13081   3   3   2   0   4   4   +   1
13082   1   3   9   5   7   0   +   5
13083   5   8   0   4   5   5   +   9
13084   6   0   5   0   1   9   +   4
13085   5   3   5   6   4   3   +   4
13086   4   1   6   9   7   1   +   4
13087   2   2   3   1   4   8   +   7
13088   3   2   8   5   9   5   +   7
13089   0   9   2   0   3   6   +   6
13090   5   6   2   4   6   5   +   5
13091   9   8   0   5   9   5   +   9
13092   9   8   2   7   5   3   +   0
13093   1   5   4   3   3   9   +   1
13094   1   8   8   3   2   0   +   3
13095   5   4   6   3   1   8   +   6
13096   6   2   9   8   6   2   +   3
13097   2   4   1   6   4   5   +   7
13098   9   7   5   8   8   9   +   7
13099   1   6   4   8   7   9   +   2
13100   7   9   1   1   6   4   +   2
13101   7   4   3   6   3   7   +   5
13102   9   4   1   5   0   8   +   6
13103   3   5   4   3   3   0   +   0
13104   5   5   6   8   7   7   +   9
13105   4   0   1   8   4   5   +   1
13106   3   1   7   0   7   4   +   4
13107   8   7   4   4   3   5   +   0
13108   3   8   4   8   8   5   +   6
13109   9   5   2   4   0   9   +   8
13110   4   5   3   1   3   8   +   8
13111   3   0   8   4   7   4   +   5
13112   6   2   4   5   2   3   +   3
13113   6   5   1   7   0   9   +   8
13114   3   6   3   6   6   7   +   0
13115   5   0   5   6   5   6   +   8
13116   4   3   3   7   9   3   +   0
13117   5   8   8   1   6   1   +   6
13118   8   0   3   4   8   8   +   4
13119   6   2   1   3   1   2   +   4
13120   0   9   1   7   1   5   +   8
13121   9   3   7   0   4   2   +   6
13122   7   0   4   9   2   2   +   1
13123   3   6   7   2   4   9   +   7
13124   1   2   5   9   6   9   +   4
13125   1   4   3   8   4   3   +   2
13126   7   8   9   6   7   7   +   5
13127   0   8   3   2   3   9   +   5
13128   3   1   2   9   2   5   +   9
13129   2   4   6   6   7   3   +   0
13130   3   3   0   5   2   4   +   4
13131   4   9   4   4   0   0   +   3
13132   2   7   8   3   2   6   +   8
13133   5   3   2   5   3   5   +   9
13134   5   3   8   3   9   9   +   2
13135   2   4   2   3   2   9   +   1
13136   0   6   4   0   9   4   +   9
13137   6   8   3   5   0   8   +   9
13138   5   9   5   2   3   0   +   1
13139   9   8   7   2   6   8   +   1
13140   1   5   6   2   0   4   +   5
13141   8   6   1   8   7   6   +   1
13142   4   1   1   3   4   9   +   5
13143   6   0   1   2   7   0   +   4
13144   3   8   1   8   8   6   +   6
13145   7   7   4   3   2   1   +   0
13146   6   3   7   5   1   0   +   9
13147   3   2   1   5   8   7   +   7
13148   6   7   3   3   6   5   +   8
13149   1   9   9   5   0   4   +   1
13150   1   2   6   3   7   2   +   1
13151   3   3   8   4   8   1   +   1
13152   5   9   4   7   2   9   +   7
13153   8   4   1   3   2   1   +   1
13154   5   1   4   7   0   9   +   6
14001   7   1   7   1   6   3   +   5
14002   2   9   3   9   8   2   +   4
14003   3   4   6   4   8   8   +   4
14004   3   3   7   7   5   5   +   8
14005   0   6   4   7   3   7   +   3
14006   1   1   7   6   2   3   +   4
14007   5   1   2   1   7   9   +   2
14008   6   5   7   6   0   0   +   0
14009   7   2   1   2   9   6   +   3
14010   0   9   0   4   8   6   +   9
14011   2   1   3   1   3   2   +   8
14012   7   0   4   9   8   4   +   7
14013   1   7   5   5   0   2   +   9
14014   6   3   2   7   9   9   +   3
14015   3   2   4   7   0   5   +   2
14016   5   2   0   9   4   7   +   0
14017   0   7   5   3   9   1   +   7
14018   9   6   9   5   5   8   +   3
14019   0   3   7   8   3   0   +   0
14020   0   7   1   0   2   5   +   7
14021   0   9   8   0   9   5   +   5
14022   6   6   6   3   8   5   +   5
14023   4   2   7   8   1   4   +   4
14024   3   0   2   8   7   0   +   0
14025   7   6   1   4   8   6   +   4
14026   1   7   5   8   9   5   +   5
14027   9   4   1   2   3   4   +   9
14028   3   2   0   6   1   7   +   5
14029   3   0   5   8   7   3   +   6
14030   7   7   0   4   0   4   +   1
14031   2   3   4   4   5   4   +   3
14032   5   1   5   2   3   4   +   5
14033   9   6   1   6   9   9   +   4
14034   2   2   1   6   2   3   +   8
14035   6   7   7   3   3   8   +   2
14036   7   7   6   9   5   2   +   2
14037   1   5   0   2   8   2   +   6
14038   6   3   8   2   1   1   +   5
14039   1   3   6   8   2   4   +   4
14040   5   2   9   9   6   0   +   6
14041   0   2   1   4   4   2   +   4
14042   1   7   9   8   1   4   +   2
14043   8   3   0   4   4   6   +   8
14044   4   6   8   9   0   5   +   0
14045   0   5   4   7   5   2   +   3
14046   2   4   8   5   3   6   +   9
14047   0   7   2   5   7   4   +   3
14048   7   1   7   8   3   6   +   8
14049   8   0   1   4   6   8   +   7
14050   9   3   4   1   0   8   +   4
14051   2   0   9   0   1   7   +   1
14052   3   5   6   3   8   7   +   9
14053   0   5   1   8   5   4   +   7
14054   6   6   4   8   4   1   +   3
14055   0   6   8   8   2   0   +   2
14056   8   5   0   6   6   5   +   0
14057   3   2   0   5   9   9   +   9
14058   4   1   5   6   1   0   +   1
14059   6   7   5   6   4   8   +   3
14060   4   2   1   6   5   4   +   8
14061   1   9   1   2   1   9   +   6
14062   3   2   7   2   2   9   +   6
14063   8   1   9   3   4   6   +   2
14064   5   9   3   0   6   1   +   5
14065   1   9   3   8   4   1   +   9
14066   1   9   6   8   4   8   +   5
14067   0   8   0   1   4   4   +   5
14068   7   3   0   3   9   8   +   5
14069   4   8   1   5   6   5   +   8
14070   8   0   0   9   0   7   +   2
14071   4   5   1   4   3   4   +   6
14072   4   4   2   0   4   1   +   2
14073   6   6   5   1   5   9   +   9
14074   4   2   7   9   9   9   +   1
14075   4   5   0   1   8   7   +   5
14076   9   9   8   6   0   6   +   8
14077   5   0   3   3   3   9   +   8
14078   7   0   3   7   7   7   +   8
14079   4   6   0   0   6   4   +   7
14080   4   7   6   5   2   2   +   6
14081   3   1   9   1   1   5   +   3
14082   1   4   8   0   7   6   +   2
14083   5   7   3   3   0   8   +   5
14084   1   6   1   1   1   6   +   6
14085   6   0   4   8   0   2   +   5
14086   9   3   5   5   4   7   +   0
14087   3   7   6   1   2   9   +   2
14088   6   4   8   2   9   6   +   8
14089   0   4   9   9   5   3   +   1
14090   6   9   9   4   6   5   +   8
14092   0   0   1   1   0   0   +   8
14093   4   4   6   6   0   2   +   8
14094   6   1   7   4   5   7   +   6
14095   5   6   1   6   0   1   +   9
14096   5   5   8   8   2   3   +   8
14097   6   3   9   8   5   6   +   6
14098   0   6   4   7   0   8   +   4
14099   3   1   6   0   1   8   +   3
14100   8   0   1   5   4   9   +   1
14101   2   8   2   7   0   4   +   0
14102   0   1   0   9   9   5   +   1
14103   2   2   3   8   9   2   +   1
14104   8   9   9   9   1   6   +   5
14105   4   6   9   6   6   2   +   2
14106   1   1   4   6   3   4   +   1
14107   1   7   5   9   6   0   +   2
14108   3   0   2   6   9   1   +   0
14109   2   0   0   7   2   6   +   9
14110   0   2   5   3   1   7   +   4
14111   8   0   2   0   4   5   +   3
14112   7   5   4   5   2   3   +   8
14113   2   1   7   6   9   0   +   8
14114   5   4   2   0   0   8   +   2
14115   7   3   3   0   0   2   +   5
14116   1   9   1   6   8   0   +   6
14117   5   8   4   8   0   6   +   3
14118   2   1   5   6   3   2   +   7
14119   2   0   3   7   3   1   +   8
14120   8   5   9   8   2   1   +   1
14121   1   6   8   0   6   7   +   2
14122   1   5   0   7   5   3   +   3
14123   7   3   2   1   7   2   +   9
14124   2   9   3   6   9   5   +   2
14125   7   7   7   0   1   0   +   7
14126   1   6   1   8   9   0   +   5
14127   3   9   2   2   2   1   +   1
14128   5   0   8   5   0   1   +   7
14129   1   9   8   0   6   6   +   4
14130   3   5   8   6   2   0   +   7
14131   5   4   1   0   6   5   +   4
14132   7   1   9   3   2   8   +   1
14133   4   4   1   7   8   3   +   3
14134   7   8   9   1   6   8   +   1
14135   8   7   9   7   5   0   +   0
14136   3   9   4   2   7   9   +   3
14137   3   1   8   0   7   6   +   3
14138   4   2   9   3   1   9   +   4
14139   8   6   8   5   1   6   +   0
14140   2   3   2   9   6   0   +   0
14141   1   4   7   4   5   8   +   6
14142   9   8   7   6   5   2   +   8
14143   2   5   5   5   9   5   +   6
14144   0   7   4   3   3   2   +   6
14145   6   3   9   9   4   8   +   6
14146   6   2   7   9   8   5   +   6
14147   1   4   9   2   0   5   +   2
14148   1   9   6   1   6   8   +   5
14149   7   9   7   3   8   8   +   4
14150   3   4   5   6   5   4   +   1
14151   2   5   8   3   6   1   +   0
14152   4   4   6   5   7   6   +   2
14153   3   4   8   4   9   6   +   4
15001   4   8   3   9   4   3   +   9
15002   3   4   2   5   9   5   +   3
15003   6   8   8   4   7   9   +   2
15004   6   7   3   8   6   4   +   7
15005   2   6   2   5   8   6   +   1
15006   8   2   4   5   7   0   +   3
15007   6   0   0   8   7   2   +   8
15008   3   0   5   5   0   8   +   7
15009   3   9   2   4   8   5   +   5
15010   7   9   9   1   3   7   +   9
15011   5   5   0   8   9   1   +   5
15012   6   8   7   8   1   6   +   2
15013   3   5   0   8   0   4   +   0
15014   6   3   2   3   2   9   +   7
15015   8   3   2   9   5   6   +   2
15016   5   4   1   7   9   7   +   8
15017   8   9   8   2   8   2   +   2
15018   0   6   6   2   3   2   +   2
15019   8   2   4   2   7   8   +   8
15020   6   1   3   4   2   0   +   2
15021   2   3   2   1   8   3   +   8
15022   2   9   7   2   3   6   +   4
15023   6   4   8   5   0   8   +   2
15024   3   6   6   7   7   1   +   9
15025   6   5   9   4   3   3   +   3
15026   2   8   3   9   1   6   +   7
15027   6   0   7   9   2   8   +   6
15028   8   7   0   7   1   7   +   2
15029   1   6   5   2   5   6   +   6
15030   5   1   1   4   3   5   +   6
15031   6   6   5   9   6   5   +   3
15032   1   4   8   0   9   1   +   8
15033   1   3   4   3   8   2   +   8
15034   1   4   3   5   9   2   +   4
15035   2   5   7   2   6   2   +   9
15036   0   5   8   2   5   5   +   1
15037   1   8   8   1   1   7   +   6
15038   0   8   9   9   3   0   +   7
15039   8   2   6   0   9   2   +   3
15040   9   9   4   2   9   1   +   5
15041   1   1   6   8   7   4   +   7
15042   5   8   0   7   0   5   +   5
15043   6   2   0   2   1   9   +   2
15044   3   0   1   1   8   7   +   3
15045   1   9   2   6   7   8   +   6
15046   9   4   6   4   2   4   +   8
15047   2   1   6   5   9   9   +   7
15048   3   1   1   6   1   6   +   3
15049   2   0   1   3   2   4   +   5
15050   0   0   3   8   8   1   +   4
15051   4   3   0   5   8   7   +   0
15052   3   1   3   1   4   3   +   3
15053   2   3   3   3   2   7   +   5
15054   1   4   1   7   6   5   +   2
15055   0   9   6   7   2   1   +   0
15056   2   8   1   1   1   2   +   9
15057   2   5   6   6   7   0   +   3
15058   0   0   5   2   4   8   +   8
15059   8   1   9   6   3   9   +   1
15060   9   5   2   4   4   2   +   7
15061   4   2   9   8   8   0   +   5
15062   3   7   8   8   7   1   +   5
15063   8   8   5   5   2   4   +   1
15064   8   4   9   7   5   1   +   9
15065   1   1   9   6   7   8   +   4
15066   3   7   8   9   8   2   +   1
15067   2   4   3   6   2   7   +   8
15068   5   7   1   0   4   8   +   6
15069   4   5   9   7   7   6   +   6
15070   8   0   8   2   9   9   +   4
15071   5   5   4   9   2   7   +   2
15072   7   7   9   6   1   5   +   5
15073   5   5   3   5   5   7   +   2
15074   7   0   6   5   6   5   +   7
15075   1   2   9   1   1   3   +   7
15076   1   2   0   8   7   8   +   6
15077   3   0   8   2   3   8   +   7
15078   4   3   4   5   1   1   +   2
15079   4   9   8   7   9   7   +   0
15080   0   4   7   7   8   2   +   6
15081   7   8   2   0   1   0   +   6
15082   2   0   6   9   6   0   +   2
15083   2   3   2   3   8   1   +   9
15084   0   6   9   1   8   2   +   1
15085   5   0   4   1   8   5   +   2
15086   9   5   8   2   8   2   +   2
15087   4   6   6   1   4   5   +   7
15088   5   5   2   6   7   3   +   2
15089   6   9   1   8   4   2   +   0
15090   5   6   4   2   1   6   +   5
15091   8   2   8   0   8   5   +   7
15092   5   6   3   1   4   9   +   4
15093   5   3   5   2   5   8   +   0
15094   9   8   0   7   2   3   +   2
15095   3   0   9   3   7   7   +   6
15096   4   9   0   8   7   4   +   2
15097   7   1   8   2   1   1   +   6
15098   1   1   7   2   3   1   +   8
15099   5   2   8   3   3   5   +   6
15100   2   1   0   5   3   2   +   7
15101   2   7   4   5   1   5   +   7
15102   8   4   2   7   7   0   +   1
15103   1   1   2   2   1   2   +   4
15104   3   3   6   8   5   4   +   4
15105   1   2   6   5   8   9   +   7
15106   2   7   3   1   4   4   +   3
15107   9   4   8   6   3   5   +   5
15108   0   9   7   6   2   1   +   0
15109   9   9   5   4   3   3   +   3
15110   8   5   7   1   4   8   +   0
15111   2   8   6   7   0   9   +   7
15112   5   7   8   0   2   8   +   8
15113   0   0   2   4   9   6   +   8
15114   7   7   3   0   1   5   +   1
15115   6   2   0   2   9   7   +   0
15116   5   5   2   0   6   0   +   4
15117   7   1   7   0   3   6   +   8
15118   3   1   4   4   3   8   +   5
15119   1   5   1   4   0   3   +   2
15120   9   9   6   9   4   3   +   9
